"4,356,170",1982-10-26 0:00,0,1993-10-06 0:00,"['skelton', 'lourie']",['rader'],23,16,0.4823529411764706
"7,853,243",2010-12-14 0:00,0,2017-07-14 0:00,"['chen', 'stoll', 'newman']",[],19,13,0.4
"6,052,980",2000-04-25 0:00,0,2012-12-04 0:00,"['newman', 'plager', 'rader']",[],7,7,0.48823529411764705
"6,249,876",2001-06-19 0:00,0,2013-03-26 0:00,"['""omalley""', 'lourie', 'reyna']",[],48,23,0.7368421052631579
"3,182,511",1965-05-11 0:00,0,1983-07-21 0:00,"['markey', 'friedman', 'nies']",[],3,2,0.41025641025641024
"6,000,608",1999-12-14 0:00,0,2013-05-20 0:00,"['dyk', 'moore']",['mayer'],291,141,0.5483870967741935
"5,337,753",1994-08-16 0:00,0,2013-04-26 0:00,"['schall', 'newman', 'wallach']",[],10,5,0.7563025210084033
"3,758,051",1973-09-11 0:00,0,1983-09-20 0:00,"['markey', 'baldwin']",['davis'],6,2,0.46153846153846156
"7,030,149",2006-04-18 0:00,0,2017-12-22 0:00,"['mayer', 'hughes', 'moore']",[],18,2,0.484375
"7,320,976",2008-01-22 0:00,0,2017-12-22 0:00,"['mayer', 'hughes', 'moore']",[],12,2,0.484375
"8,748,425",2014-06-10 0:00,0,2017-12-22 0:00,"['mayer', 'hughes', 'moore']",[],2,2,0.484375
"8,807,861",2014-08-19 0:00,0,2017-11-22 0:00,"['chen', 'hughes', 'plager']",[],0,0,0.6282051282051282
"3,459,199",1969-08-05 0:00,0,1983-11-23 0:00,"['smith', 'markey', 'cowen']",[],5,4,0.46153846153846156
"5,800,808",1998-09-01 0:00,0,2013-07-26 0:00,"['moore', 'rader']",[],33,33,0.48823529411764705
"6,048,898",2000-04-11 0:00,0,2013-07-26 0:00,"['moore', 'rader']",[],30,30,0.48823529411764705
