"6,586,458"	2003-07-01 0:00	0	2012-09-28 0:00	"['newman', 'wallach']"	['clevenger']
"6,979,117"	2005-12-27 0:00	0	2012-09-06 0:00	"['prost', 'lourie', 'newman']"	[]
"7,281,842"	2007-10-16 0:00	0	2012-09-06 0:00	"['prost', 'lourie', 'newman']"	[]
"4,879,749"	1989-11-07 0:00	0	2012-10-12 0:00	"['linn', 'plager', 'rader']"	[]
"6,047,781"	2000-04-11 0:00	0	2012-11-15 0:00	"['moore', 'prost', 'wallach']"	[]
"6,068,069"	2000-05-30 0:00	0	2012-11-15 0:00	"['moore', 'prost', 'wallach']"	[]
"6,085,851"	2000-07-11 0:00	0	2012-11-15 0:00	"['moore', 'prost', 'wallach']"	[]
"4,356,170"	1982-10-26 0:00	0	1993-10-06 0:00	"['skelton', 'lourie']"	['rader']
"7,853,243"	2010-12-14 0:00	0	2017-07-14 0:00	"['chen', 'stoll', 'newman']"	[]
"6,052,980"	2000-04-25 0:00	0	2012-12-04 0:00	"['newman', 'plager', 'rader']"	[]
"3,607,625"	1971-09-21 0:00	0	1983-04-18 0:00	"['miller', 'rich', 'smith', 'bennett', 'friedman']"	[]
"6,249,876"	2001-06-19 0:00	0	2013-03-26 0:00	"[""o'malley"", 'lourie', 'reyna']"	[]
"3,182,511"	1965-05-11 0:00	0	1983-07-21 0:00	"['markey', 'friedman', 'nies']"	[]
"6,000,608"	1999-12-14 0:00	0	2013-05-20 0:00	"['dyk', 'moore']"	['mayer']
"5,337,753"	1994-08-16 0:00	0	2013-04-26 0:00	"['schall', 'newman', 'wallach']"	[]
"3,758,051"	1973-09-11 0:00	0	1983-09-20 0:00	"['markey', 'baldwin']"	['davis']
"7,030,149"	2006-04-18 0:00	0	2017-12-22 0:00	"['mayer', 'hughes', 'moore']"	[]
"7,320,976"	2008-01-22 0:00	0	2017-12-22 0:00	"['mayer', 'hughes', 'moore']"	[]
"8,748,425"	2014-06-10 0:00	0	2017-12-22 0:00	"['mayer', 'hughes', 'moore']"	[]
"8,807,861"	2014-08-19 0:00	0	2017-11-22 0:00	"['chen', 'hughes', 'plager']"	[]
"3,459,199"	1969-08-05 0:00	0	1983-11-23 0:00	"['smith', 'markey', 'cowen']"	[]
"5,800,808"	1998-09-01 0:00	0	2013-07-26 0:00	"['moore', 'rader']"	[]
"6,048,898"	2000-04-11 0:00	0	2013-07-26 0:00	"['moore', 'rader']"	[]
"6,054,430"	2000-04-25 0:00	0	2013-07-26 0:00	"['moore', 'rader']"	[]
"6,342,476"	2002-01-29 0:00	0	2013-07-26 0:00	"['moore', 'rader']"	[]
"6,362,161"	2002-03-26 0:00	0	2013-07-26 0:00	"['moore', 'rader']"	[]
"6,620,847"	2003-09-16 0:00	0	2013-07-26 0:00	"['moore', 'rader']"	[]
"6,939,539"	2005-09-06 0:00	0	2013-07-26 0:00	"['moore', 'rader']"	[]
"7,199,098"	2007-04-03 0:00	0	2013-07-26 0:00	"['moore', 'rader']"	[]
"3,178,820"	1965-04-20 0:00	0	1984-01-04 0:00	"['skelton', 'markey', 'nies']"	[]
"5,985,347"	1999-11-16 0:00	0	2013-08-06 0:00	"['davis', 'reyna', 'rader']"	[]
"3,760,424"	1973-09-25 0:00	0	1984-01-24 0:00	"['kashiwa', 'nies']"	[]
"7,030,149"	2006-04-18 0:00	0	2013-05-01 0:00	"['prost', ""o'malley"", 'dyk']"	[]
"6,753,013"	2004-06-22 0:00	0	2013-08-12 0:00	"[""o'malley"", 'reyna', 'rader']"	[]
"3,837,292"	1974-09-24 0:00	0	1984-01-25 0:00	"['nichols', 'markey', 'friedman']"	[]
"D226,990"	1973-05-22 0:00	0	1984-02-14 0:00	"['nichols', 'kashiwa', 'bennett']"	[]
"5,275,616"	1994-01-04 0:00	0	2013-09-11 0:00	"['lourie', 'plager', 'wallach']"	[]
"5,716,375"	1998-02-10 0:00	0	2013-09-11 0:00	"['lourie', 'plager', 'wallach']"	[]
"3,345,458"	1967-10-03 0:00	0	1984-03-20 0:00	"['markey', 'kashiwa', 'nies']"	[]
"3,945,315"	1976-03-23 0:00	0	1984-03-21 0:00	"['markey', 'cowen', 'bennett']"	[]
"3,523,889"	1970-08-11 0:00	0	1984-03-27 0:00	"['markey', 'davis', 'friedman']"	[]
"3,282,600"	1966-11-01 0:00	0	1984-03-29 0:00	"['miller', 'friedman']"	[]
"4,183,057"	1980-01-08 0:00	0	1984-04-27 0:00	"['smith', 'miller']"	[]
"3,748,015"	1973-07-24 0:00	0	1984-04-06 0:00	"['kashiwa', 'bennett', 'davis', 'baldwin', 'markey']"	[]
"RE28,100"	1974-08-06 0:00	0	1984-04-12 0:00	"['smith', 'davis', 'rich']"	[]
"6,610,545"	2003-08-26 0:00	0	2013-12-30 0:00	"['taranto', 'clevenger', 'newman']"	[]
"3,319,515"	1967-05-16 0:00	0	1984-07-12 0:00	"['nichols', 'friedman', 'baldwin']"	[]
"6,411,941"	2002-06-25 0:00	0	2014-03-03 0:00	"['chen', 'taranto', 'rader']"	[]
"3,494,297"	1970-02-10 0:00	0	1984-11-09 0:00	"['smith', 'davis', 'nies']"	[]
"6,618,707"	2003-09-09 0:00	0	2014-04-07 0:00	"['wallach', 'reyna', 'rader']"	[]
